datetime,line,station,enter_04_05,exit_04_05,enter_05_06,exit_05_06,enter_06_07,exit_06_07,enter_07_08,exit_07_08,enter_08_09,exit_08_09,enter_09_10,exit_09_10,enter_10_11,exit_10_11,enter_11_12,exit_11_12,enter_12_13,exit_12_13,enter_13_14,exit_13_14,enter_14_15,exit_14_15,enter_15_16,exit_15_16,enter_16_17,exit_16_17,enter_17_18,exit_17_18,enter_18_19,exit_18_19,enter_19_20,exit_19_20,enter_20_21,exit_20_21,enter_21_22,exit_21_22,enter_22_23,exit_22_23,enter_23_24,exit_23_24,enter_00_01,exit_00_01,enter_01_02,exit_01_02,enter_02_03,exit_02_03,enter_03_04,exit_03_04,updated,ID,gu_x,gu_y,gu
202009,경의중앙선,신촌,0,0,162,2,285,781,483,3035,513,4976,437,1528,463,1099,421,754,526,1247,508,852,626,743,780,626,1360,479,2727,994,2639,1038,1291,769,946,427,858,183,644,55,320,254,1,26,0,0,0,0,0,0,20201003,경의중앙선신촌,서대문구,서대문구,서대문구
202009,경의중앙선,홍대입구,8,1,299,46,548,549,1092,1645,1316,4713,923,3254,829,2095,823,2086,1042,2151,1344,2408,1518,2561,1718,2421,2219,2674,3443,2913,5158,3620,3298,2726,3052,1353,3483,1306,3326,845,1377,733,82,267,0,0,0,0,0,0,20201003,경의중앙선홍대입구,마포구,마포구,마포구
202009,경의중앙선,효창공원앞,0,0,606,193,1499,1802,3973,4166,5047,13164,3585,8078,2072,2849,2166,2443,2472,2339,2499,2375,2699,2699,3056,2714,3633,2959,5272,3890,11024,5741,5251,4577,2938,3075,2250,2922,1552,2297,631,1513,39,327,0,0,0,0,0,0,20201003,경의중앙선효창공원앞,용산구,용산구,용산구
202009,경인선,개봉,1161,9,16892,5963,31948,10356,77179,14968,72700,21392,40110,16439,26763,12847,22870,15022,23428,18218,22867,17621,20889,21346,20184,26182,22988,31079,24900,49337,25311,83649,16162,61624,12248,35034,9959,30568,6406,21305,2491,12044,101,1984,0,0,0,0,0,0,20201003,경인선개봉,구로구,구로구,구로구
202009,경인선,구일,269,17,3322,1458,8372,3130,22264,6726,20265,9601,9613,5262,6573,3565,6125,3650,6312,4622,6270,5187,6082,5501,6150,6799,7082,7997,8029,11128,9092,22954,4486,18071,3184,9544,3195,7910,2308,5325,762,3090,32,658,0,0,0,0,0,0,20201003,경인선구일,구로구,구로구,구로구
202009,경인선,오류동,826,5,10949,1834,16142,5012,42524,5707,42485,9639,21724,8489,14612,6850,12500,8323,13223,9423,13083,9739,11431,11237,11744,13870,12323,15209,12806,21371,12430,39083,7741,31816,5798,19685,4937,17689,3554,11717,1268,6907,90,1351,0,1,0,0,0,0,20201003,경인선오류동,구로구,구로구,구로구
202009,경인선,온수,291,5,5059,1302,7543,4087,21031,7489,19120,9978,11186,4737,8253,4904,7289,5110,7770,5718,7999,6126,7622,6407,7760,7240,9993,8949,9323,12138,9202,20136,4629,16931,3740,9405,3184,8204,2029,6336,911,3545,107,690,2,0,0,0,0,0,20201003,경인선온수,구로구,구로구,구로구
202009,경춘선,신내,11,1,621,627,1668,3202,4062,2991,3803,3831,1837,1187,1465,1069,1474,961,1437,1060,1409,1268,1661,1489,1880,1908,2845,1811,2964,2731,2834,3457,1356,2835,701,1455,527,1183,524,767,211,520,0,73,0,0,0,0,0,0,20201003,경춘선신내,중랑구,중랑구,중랑구
202009,공항철도,공덕,10,0,768,150,1570,983,4322,2443,3946,8068,2251,5303,1412,2106,1466,2049,1853,1840,1869,2146,1725,2081,1852,2477,2358,2663,3851,4019,6574,7185,3638,5118,2379,2746,2272,2437,1338,1887,708,1280,30,550,0,0,0,0,0,0,20201003,공항철도공덕,마포구,마포구,마포구
202009,공항철도,김포공항,10,0,1590,1232,2653,7276,5627,14246,7905,15589,10222,8878,12449,7509,12689,7809,10729,8829,14659,10048,14571,7799,13636,6455,11836,8720,18797,9888,21982,10318,17366,6305,14230,2842,18036,1607,12238,1299,941,686,81,400,0,0,0,0,0,0,20201003,공항철도김포공항,강서구,강서구,강서구
202009,공항철도,디지털미디어시티,52,1,2466,578,4846,4882,13909,23010,15380,67546,8742,30554,5400,11030,5591,7656,6609,7978,7139,8339,7717,6635,9849,6545,13170,7423,31406,10622,67285,17344,27381,12362,15494,6627,12935,5709,8373,4396,3366,2384,218,953,0,0,0,0,0,0,20201003,공항철도디지털미디어시티,마포구,마포구,마포구
202009,공항철도,마곡나루,7,0,1045,806,2715,6889,8304,13733,9168,40283,4390,18659,2761,5250,2964,2915,3615,3411,3692,3470,3730,3478,5825,3220,10421,3959,28006,6047,31622,10276,13015,6568,8324,4000,6508,3975,3942,2979,1298,1824,199,1673,0,0,0,0,0,0,20201003,공항철도마곡나루,강서구,강서구,강서구
202009,공항철도,서울역,44,0,1792,520,1626,6081,6684,10374,9610,15647,4949,11516,4841,8276,5533,7412,7442,8040,7865,7172,6596,6920,9294,6898,10594,7832,14199,9132,18642,10800,12953,8644,9126,5019,8861,4476,6137,3138,2688,1222,5,963,0,0,0,0,0,0,20201003,공항철도서울역,용산구,용산구,용산구
202009,공항철도,홍대입구,81,5,2137,380,3267,2506,6571,5738,8509,16466,5811,14096,4237,9630,4912,9328,6380,11640,7233,12131,7794,12003,9439,12114,11733,12004,16268,14465,22374,20197,16511,13433,15718,6797,16977,5926,14897,4302,6018,2959,395,855,0,0,0,0,0,0,20201003,공항철도홍대입구,마포구,마포구,마포구
202009,수인분당선,강남구청,5,0,966,567,2225,3918,5235,13383,7298,45458,6094,33296,5355,15764,6319,9920,7236,10018,8256,10667,9536,10239,10785,9672,12379,9474,20965,11768,39874,15133,20560,9889,11596,5445,10554,4336,6148,3092,1789,1852,31,442,0,0,0,0,0,0,20201003,수인분당선강남구청,강남구,강남구,강남구
202009,수인분당선,개포동,3,0,622,860,2347,3758,6911,4428,6938,7490,3997,4929,3240,3148,2982,2509,3464,2938,3791,3206,3980,3145,3953,3610,5483,3850,6707,5461,6629,8266,4018,6710,2833,3745,2692,3276,1921,2701,622,1592,6,59,0,0,0,0,0,0,20201003,수인분당선개포동,강남구,강남구,강남구
202009,수인분당선,구룡,4,0,289,318,1003,3360,2239,5673,2657,4578,1817,2289,1570,1310,2235,1107,1717,1293,1931,1510,1895,1464,2236,1567,4768,1386,4667,1806,3301,2524,1410,2113,917,1231,1804,1118,466,936,109,645,0,32,0,0,0,0,0,0,20201003,수인분당선구룡,강남구,강남구,강남구
202009,수인분당선,대모산입구,11,0,1887,1321,3013,9661,7110,4008,8197,7103,5368,4259,3598,2424,3583,2414,3880,2719,3460,2642,3246,2897,3919,3525,6835,3674,9712,4407,7000,6090,2947,5167,1765,3215,1244,2810,838,2254,294,1439,3,111,0,0,0,0,0,0,20201003,수인분당선대모산입구,강남구,강남구,강남구
202009,수인분당선,도곡,14,1,964,901,2578,5297,6103,13112,9047,22037,5919,15845,4985,6872,5359,5447,6152,5686,7070,6548,7268,5836,9477,5597,11456,5887,16552,7734,19803,10296,9937,8416,6500,4780,5942,4088,3713,3109,765,2033,8,279,0,0,0,0,0,0,20201003,수인분당선도곡,강남구,강남구,강남구
202009,수인분당선,복정,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20201003,수인분당선복정,송파구,송파구,송파구
202009,수인분당선,서울숲,122,1,2077,463,4622,9447,11459,10883,17796,31494,12198,17723,5933,8895,5372,7920,6438,8856,6971,10822,7812,11344,10164,11918,16739,11437,22685,14411,32539,19717,16964,14532,11339,7594,10054,6374,6380,4814,1620,2534,26,571,0,0,0,0,0,0,20201003,수인분당선서울숲,성동구,성동구,성동구
202009,수인분당선,선릉,20,0,1005,1044,1818,10755,3480,38954,4911,111168,4527,72163,5512,28012,7065,17264,8393,14958,9490,16455,10953,14077,14269,12354,22497,12412,38294,13835,65130,16986,28476,10398,16710,5046,14633,4143,10809,3021,2638,2160,67,367,0,0,0,0,0,0,20201003,수인분당선선릉,강남구,강남구,강남구
202009,수인분당선,선정릉,6,0,855,771,1835,4468,3744,10970,5796,44537,4612,37003,3912,12633,4422,6687,5037,6268,5906,6539,7493,6190,8906,5854,11093,5876,19028,6876,38264,7999,20630,5415,10190,3245,9005,3032,5503,2251,1344,1361,29,288,0,0,0,0,0,0,20201003,수인분당선선정릉,강남구,강남구,강남구
202009,수인분당선,수서,46,0,3186,2568,5742,9947,18938,20627,27950,36464,17495,20327,13969,13549,11724,10469,13957,12713,13766,13175,12175,12651,16050,14230,19527,17035,25672,21418,33192,31111,15914,23486,14991,15203,9937,12276,8548,8798,3563,3987,6,583,0,0,0,0,0,0,20201003,수인분당선수서,강남구,강남구,강남구
202009,수인분당선,압구정로데오,67,0,1493,687,2958,9115,4292,19498,5661,57619,5068,81785,5725,39622,8396,26348,11152,23406,13332,22725,17058,20688,21728,19766,27844,19743,43529,23895,65043,28813,51487,16889,44269,6385,29528,4381,15152,2977,4181,1622,72,339,0,0,0,0,0,0,20201003,수인분당선압구정로데오,강남구,강남구,강남구
202009,수인분당선,한티,7,0,1432,936,5876,7674,15187,18857,17596,41157,10755,34571,8435,19363,10150,14314,12697,15922,13810,19952,13928,14527,16997,14655,21334,15926,29710,22709,36647,26446,23260,19294,25621,10144,14980,8558,16519,6045,2676,3413,83,245,0,0,0,0,0,0,20201003,수인분당선한티,강남구,강남구,강남구
202009,우이신설선,4.19민주묘지,0,0,1085,237,2715,1078,6225,1547,6976,4690,4884,3397,3650,3029,3934,2684,3680,3235,3738,3478,3812,3371,4122,3857,4610,4037,4418,4826,4395,6234,2405,6303,1820,3357,1430,2868,812,2202,320,1419,0,7,0,0,0,0,0,0,20201003,우이신설선4.19민주묘지,강북구,강북구,강북구
202009,우이신설선,가오리,7,1,1889,265,5116,1178,13259,2196,14006,4479,7842,2762,5627,2946,5035,3268,4749,3839,4829,3890,4617,4317,4173,5776,3991,6608,4373,7582,3614,11227,2549,11563,1635,6354,1372,5026,782,3684,358,2045,0,1,0,0,0,0,0,0,20201003,우이신설선가오리,강북구,강북구,강북구
202009,우이신설선,보문,5,2,412,157,720,1013,1777,2307,2929,4443,2224,2628,1829,1641,1855,1652,1998,1677,2044,1824,2110,1792,2365,1971,2326,2071,2825,2261,3588,3010,1840,2259,1243,1259,1159,1168,799,843,332,630,1,4,0,0,0,0,0,0,20201003,우이신설선보문,성북구,성북구,성북구
202009,우이신설선,북한산보국문,4,0,1541,526,5500,1797,15890,4300,19119,7424,10985,4677,7217,4074,6711,4216,7299,4722,7170,4976,6407,5116,7100,6559,7015,7781,7429,10125,7718,17014,4363,14921,3003,8706,2614,7335,1800,5308,848,3030,0,0,0,0,0,0,0,0,20201003,우이신설선북한산보국문,성북구,성북구,성북구
202009,우이신설선,북한산우이,14,1,1082,565,2328,2600,7187,2733,7543,4415,3671,6635,2898,6515,3272,4914,4109,4126,4475,3923,4872,3735,5347,3467,6573,3324,5602,3552,4212,4868,2589,4306,1804,2604,1127,2070,526,1520,264,863,0,97,0,0,0,0,0,0,20201003,우이신설선북한산우이,강북구,강북구,강북구
202009,우이신설선,삼양,1,0,1111,280,2285,694,5916,1250,6251,3128,3953,2080,3001,2013,2645,2146,2648,2244,2654,2386,2386,2720,2405,3666,2341,3938,2329,3946,2093,5847,1513,5198,998,2938,677,2599,441,1569,166,840,0,1,0,0,0,0,0,0,20201003,우이신설선삼양,강북구,강북구,강북구
202009,우이신설선,삼양사거리,2,0,1080,220,2471,744,5950,1706,7043,3577,4748,2627,3478,2512,3151,2813,3265,2894,3468,2916,3270,3279,3269,3985,2799,4382,2806,4520,2731,6753,2215,5397,1386,3064,990,2515,770,1734,288,923,0,0,0,0,0,0,0,0,20201003,우이신설선삼양사거리,강북구,강북구,강북구
202009,우이신설선,성신여대입구,1,0,592,339,1042,951,2855,3275,4694,6641,3289,4883,2904,4030,3315,3921,3571,4402,3746,4881,4015,4860,4294,5050,4801,5253,5434,6310,6749,7878,4475,4952,3958,2727,4104,2244,2570,1392,1015,938,1,6,0,0,0,0,0,0,20201003,우이신설선성신여대입구,성북구,성북구,성북구
202009,우이신설선,솔밭공원,3,2,1605,321,3104,1030,7768,1459,7613,2043,4910,1830,3469,2009,3133,2205,3157,2502,2920,2773,2669,3138,2858,3334,2841,3724,2681,4116,1965,6360,1323,6103,894,3709,689,3037,520,2069,199,1424,0,35,0,0,0,0,0,0,20201003,우이신설선솔밭공원,강북구,강북구,강북구
202009,우이신설선,솔샘,3,0,2145,233,7534,1039,23652,2283,23185,3808,11809,2607,6951,2814,5597,3084,5810,3773,5843,4151,5116,4470,4895,6261,4876,7308,4432,9771,3915,19189,2362,17799,1670,9243,1301,7733,1059,5569,419,2979,0,0,0,0,0,0,0,0,20201003,우이신설선솔샘,강북구,강북구,강북구
202009,우이신설선,신설동,14,0,841,771,837,1706,1043,4637,1656,11732,1508,7069,1533,2942,2203,2264,2010,2263,2331,2675,2704,2190,3745,1912,3883,1726,5884,1769,9714,1575,4084,1059,2287,727,2074,653,1267,482,511,527,0,204,0,0,0,1,0,0,20201003,우이신설선신설동,동대문구,동대문구,동대문구
202009,우이신설선,정릉,0,0,1936,485,4245,1565,11478,2917,12786,5516,9439,3361,6401,2963,5605,3341,5794,3826,5672,3971,5394,4399,5089,5708,5194,6375,5809,8267,6195,12742,3774,10187,2169,5897,1844,5112,1179,3587,420,1662,0,0,0,0,0,0,0,0,20201003,우이신설선정릉,성북구,성북구,성북구
202009,우이신설선,화계,0,0,1781,529,3484,1192,10604,1753,11976,3518,6840,2535,4641,2948,4058,2834,4144,3037,4030,3393,4019,3640,3775,4441,3553,5040,3531,5777,3317,9167,2501,8396,1368,4674,1083,3828,726,2876,267,1596,0,0,0,0,0,0,0,0,20201003,우이신설선화계,강북구,강북구,강북구
202009,경의중앙선,망우,445,6,7011,843,10684,3061,24544,4760,21095,11523,12562,7326,9306,6183,8836,6757,9342,7164,9176,8312,8604,8503,8371,10831,8995,12636,9549,15496,10307,23947,7582,16693,4915,11113,3987,7858,2466,6964,1092,4078,55,850,0,0,0,0,0,0,20201003,경의중앙선망우,중랑구,중랑구,중랑구
202009,경의중앙선,상봉,635,29,5706,626,7918,2056,17849,3936,20570,6957,11318,5341,7272,3906,5878,4534,6738,5150,6135,5882,6165,5852,6018,7642,6144,8101,6988,11205,8578,19203,5684,17427,4117,9864,3621,7834,2441,7165,962,3814,66,1285,0,0,0,0,0,0,20201003,경의중앙선상봉,중랑구,중랑구,중랑구
202009,경의중앙선,양원,45,1,1403,271,1861,2613,4504,5525,3054,4315,2212,1486,1595,1452,1601,1335,1972,1258,1668,1737,2172,1611,3489,2090,3873,2030,3195,2484,2369,3412,1248,2539,616,1833,495,1246,345,1071,96,576,5,127,0,0,0,0,0,0,20201003,경의중앙선양원,중랑구,중랑구,중랑구
202009,경의중앙선,중랑,221,1,5691,563,8150,1865,19641,2826,18868,5444,11034,4111,7474,3807,6842,4254,6305,4564,6790,4963,6173,6013,5842,8049,5536,8755,5575,11782,6223,18953,4037,12728,2804,9472,2344,8043,1484,5265,599,3024,51,641,0,0,0,0,0,0,20201003,경의중앙선중랑,중랑구,중랑구,중랑구
202009,경의중앙선,회기,876,15,10245,3341,17273,11395,46302,23652,55037,40124,34711,24462,26523,20403,26150,18510,27914,20378,27031,24904,28199,23966,32418,26567,34665,27930,43963,37698,37818,55779,22154,46077,17939,28144,17994,29454,13843,23188,6178,13612,238,3279,0,0,0,0,0,0,20201003,경의중앙선회기,동대문구,동대문구,동대문구
